#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-20-12-22-24
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1774024092.387235	CzeDAy23hZqdEAFSwc	10.124.150.192	52104	10.124.150.11	16080	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387241	CSfmss2UvFGak2NYre	10.124.150.192	52104	10.124.150.11	616	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387246	Cnif3c4b0bWwiRsyj9	10.124.150.192	52104	10.124.150.11	425	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387251	C2UvAu3h0VaLBfc6d2	10.124.150.192	52104	10.124.150.11	8088	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387257	CtezFu2yBCTIwF9XH5	10.124.150.192	52104	10.124.150.11	1083	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387262	CJRLD5494bHYuucVK3	10.124.150.192	52104	10.124.150.11	10566	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387267	CXSmNw3CjSHD1Ff8Sa	10.124.150.192	52104	10.124.150.11	366	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387273	CSUnOKLpX8yVi2VCf	10.124.150.192	52104	10.124.150.11	9290	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387278	Co888x4fUWKT8VLNPj	10.124.150.192	52104	10.124.150.11	3828	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387283	CL9htwHVGXZCKjsEd	10.124.150.192	52104	10.124.150.11	88	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387289	C0APp48YqboFDZlcc	10.124.150.192	52104	10.124.150.11	5214	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387294	CDJ7DF1qxG7yYj73Ba	10.124.150.192	52104	10.124.150.11	6789	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387300	CDap5k1FMQ6qOj4Dw3	10.124.150.192	52104	10.124.150.11	2099	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387305	CNTbsZ1V2XdhWe5bqk	10.124.150.192	52104	10.124.150.11	3889	tcp	-	0.000003	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387312	Cz9GAu4upfHW1b2UQ2	10.124.150.192	52104	10.124.150.11	2030	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387318	Cb9sju2EVQUZoUUHz9	10.124.150.192	52104	10.124.150.11	1687	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
